Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Rating
12019-C,C,Chicago,Member,Female,Home & Lifestyle,4575.31,8,1830.12,38432.6,10/04/2025,10:28:15,Cash,36602.48,4.76%,7.6
12020-B,A,New York,Normal,Female,Electronic Accessories,1505.94,3,225.89,4743.71,01/11/2025,19:42:31,Credit Card,4517.82,4.76%,5.0
12021-A,B,Austin,Normal,Male,Food & Beverages,3879.5,2,387.95,8146.95,02/13/2025,18:24:18,Cash,7759.0,4.76%,8.9
12022-A,A,New York,Member,Female,Fashion Accessories,2312.03,1,115.6,2427.63,11/27/2025,12:57:37,Credit Card,2312.03,4.76%,8.8
12023-B,A,New York,Normal,Male,Health & Beauty,3889.73,1,194.49,4084.22,09/22/2025,9:16:36,E-wallet,3889.73,4.76%,6.0
12024-B,C,Chicago,Member,Female,Food & Beverages,9819.12,5,2454.78,51550.38,06/26/2025,19:41:59,Cash,49095.6,4.76%,6.1
12025-C,C,Chicago,Normal,Female,Fashion Accessories,1532.0,7,536.2,11260.2,06/27/2025,18:09:18,Cash,10724.0,4.76%,9.5
12026-C,C,Chicago,Normal,Female,Fashion Accessories,3385.49,1,169.27,3554.76,05/08/2025,15:54:59,Cash,3385.49,4.76%,6.1
12027-A,C,Chicago,Normal,Female,Health & Beauty,5436.09,10,2718.04,57078.94,09/13/2025,10:30:11,Cash,54360.9,4.76%,8.9
12028-C,C,Chicago,Member,Female,Fashion Accessories,8480.05,10,4240.03,89040.53,03/09/2025,11:22:22,E-wallet,84800.5,4.76%,7.6
12029-C,C,Chicago,Normal,Male,Food & Beverages,6830.29,2,683.03,14343.61,08/29/2025,20:25:52,E-wallet,13660.58,4.76%,5.8
12030-B,B,Austin,Normal,Male,Health & Beauty,7001.41,9,3150.63,66163.32,05/31/2025,9:43:25,Credit Card,63012.69,4.76%,8.2
12031-A,C,Chicago,Member,Male,Fashion Accessories,9088.09,3,1363.21,28627.48,09/11/2025,9:46:12,E-wallet,27264.27,4.76%,9.7
12032-B,B,Austin,Member,Male,Home & Lifestyle,8576.52,9,3859.43,81048.11,07/17/2025,19:22:47,E-wallet,77188.68,4.76%,7.1
12033-A,A,New York,Normal,Male,Sports & Travel,3855.36,4,771.07,16192.51,06/16/2025,13:19:46,Credit Card,15421.44,4.76%,7.4
12034-B,B,Austin,Member,Male,Fashion Accessories,7579.83,10,3789.92,79588.22,01/14/2025,10:05:12,Cash,75798.3,4.76%,9.1
12035-A,B,Austin,Normal,Male,Health & Beauty,9852.03,10,4926.02,103446.32,11/15/2025,12:48:00,Cash,98520.3,4.76%,5.1
12036-C,C,Chicago,Normal,Female,Food & Beverages,6461.4,2,646.14,13568.94,09/12/2025,12:46:24,Credit Card,12922.8,4.76%,5.7
12037-A,A,New York,Normal,Female,Home & Lifestyle,9725.9,1,486.3,10212.2,04/23/2025,17:41:48,Credit Card,9725.9,4.76%,7.5
12038-A,A,New York,Normal,Female,Home & Lifestyle,6099.67,10,3049.84,64046.54,05/05/2025,20:14:31,E-wallet,60996.7,4.76%,7.9
12039-C,B,Austin,Member,Female,Food & Beverages,1773.66,3,266.05,5587.03,07/20/2025,9:15:46,E-wallet,5320.98,4.76%,5.6
12040-C,C,Chicago,Member,Female,Home & Lifestyle,7708.85,5,1927.21,40471.46,11/27/2025,16:40:04,Cash,38544.25,4.76%,9.4
12041-B,B,Austin,Normal,Female,Home & Lifestyle,5022.67,10,2511.34,52738.04,09/27/2025,10:48:56,Cash,50226.7,4.76%,4.9
12042-B,C,Chicago,Member,Female,Home & Lifestyle,4879.92,3,731.99,15371.75,05/21/2025,20:30:02,Cash,14639.76,4.76%,8.8
12043-B,A,New York,Normal,Male,Fashion Accessories,1010.56,7,353.7,7427.62,06/02/2025,9:53:29,E-wallet,7073.92,4.76%,8.0
12044-C,A,New York,Member,Male,Electronic Accessories,7929.84,8,3171.94,66610.66,10/12/2025,19:25:10,E-wallet,63438.72,4.76%,9.9
12045-B,C,Chicago,Normal,Female,Fashion Accessories,9995.68,10,4997.84,104954.64,03/18/2025,19:36:42,Credit Card,99956.8,4.76%,6.9
12046-A,A,New York,Member,Male,Electronic Accessories,9482.34,5,2370.58,49782.28,01/22/2025,18:52:17,Credit Card,47411.7,4.76%,9.8
12047-C,B,Austin,Normal,Female,Electronic Accessories,2564.92,9,1154.21,24238.49,02/08/2025,18:08:05,E-wallet,23084.28,4.76%,7.3
12048-A,B,Austin,Normal,Female,Sports & Travel,5030.74,10,2515.37,52822.77,07/12/2025,20:42:51,Cash,50307.4,4.76%,7.6
12049-B,C,Chicago,Member,Male,Sports & Travel,7381.77,5,1845.44,38754.29,10/11/2025,18:48:42,Credit Card,36908.85,4.76%,7.7
12050-A,A,New York,Normal,Male,Health & Beauty,3946.59,2,394.66,8287.84,02/23/2025,17:34:39,Cash,7893.18,4.76%,4.4
12051-B,A,New York,Member,Female,Electronic Accessories,1798.67,2,179.87,3777.21,11/08/2025,10:15:05,Cash,3597.34,4.76%,5.5
12052-A,A,New York,Normal,Male,Fashion Accessories,1011.76,4,202.35,4249.39,08/30/2025,10:50:56,E-wallet,4047.04,4.76%,5.6
12053-C,C,Chicago,Member,Female,Food & Beverages,1028.17,7,359.86,7557.05,06/25/2025,11:52:46,E-wallet,7197.19,4.76%,5.3
12054-B,C,Chicago,Normal,Male,Home & Lifestyle,7307.19,9,3288.24,69052.95,11/27/2025,16:12:50,Credit Card,65764.71,4.76%,6.7
12055-C,B,Austin,Member,Female,Electronic Accessories,1423.58,8,569.43,11958.07,01/06/2025,14:04:30,Cash,11388.64,4.76%,6.8
12056-A,C,Chicago,Member,Male,Home & Lifestyle,3639.4,6,1091.82,22928.22,09/18/2025,14:49:46,E-wallet,21836.4,4.76%,4.9
12057-C,B,Austin,Normal,Male,Home & Lifestyle,5448.56,4,1089.71,22883.95,10/31/2025,16:14:46,Cash,21794.24,4.76%,6.2
12058-B,A,New York,Member,Female,Sports & Travel,8936.57,5,2234.14,46916.99,07/05/2025,19:43:20,Cash,44682.85,4.76%,5.1
12059-B,C,Chicago,Member,Female,Home & Lifestyle,4311.08,5,1077.77,22633.17,08/31/2025,15:23:52,Cash,21555.4,4.76%,4.3
12060-A,C,Chicago,Member,Male,Fashion Accessories,5432.38,8,2172.95,45631.99,06/13/2025,19:25:36,Credit Card,43459.04,4.76%,8.4
12061-A,A,New York,Member,Female,Health & Beauty,3575.8,6,1072.74,22527.54,04/20/2025,11:13:24,Cash,21454.8,4.76%,4.0
12062-C,B,Austin,Normal,Male,Food & Beverages,2506.71,10,1253.36,26320.46,06/23/2025,17:48:55,Cash,25067.1,4.76%,5.4
12063-B,A,New York,Member,Female,Sports & Travel,8894.8,4,1778.96,37358.16,03/05/2025,17:35:27,Cash,35579.2,4.76%,6.7
12064-C,B,Austin,Normal,Female,Sports & Travel,7491.71,6,2247.51,47197.77,01/09/2025,15:02:44,Cash,44950.26,4.76%,4.5
12065-B,A,New York,Member,Male,Health & Beauty,7082.22,3,1062.33,22308.99,01/23/2025,18:31:20,Cash,21246.66,4.76%,5.8
12066-B,B,Austin,Normal,Male,Food & Beverages,3039.2,3,455.88,9573.48,11/19/2025,19:08:54,Credit Card,9117.6,4.76%,9.0
12067-B,C,Chicago,Member,Female,Sports & Travel,3902.27,8,1560.91,32779.07,06/28/2025,12:10:48,Cash,31218.16,4.76%,5.1
12068-A,B,Austin,Normal,Male,Electronic Accessories,4128.86,10,2064.43,43353.03,11/21/2025,11:14:12,Cash,41288.6,4.76%,8.6
12069-C,B,Austin,Normal,Male,Food & Beverages,3478.47,3,521.77,10957.18,03/23/2025,17:06:54,Credit Card,10435.41,4.76%,4.5
12070-B,C,Chicago,Member,Female,Sports & Travel,4868.69,5,1217.17,25560.62,03/14/2025,15:56:45,E-wallet,24343.45,4.76%,4.2
12071-C,A,New York,Normal,Female,Fashion Accessories,7282.52,4,1456.5,30586.58,06/17/2025,16:12:57,Cash,29130.08,4.76%,6.1
12072-C,A,New York,Member,Male,Electronic Accessories,3446.29,7,1206.2,25330.23,10/22/2025,9:11:24,Cash,24124.03,4.76%,8.9
12073-A,A,New York,Member,Male,Electronic Accessories,8507.21,7,2977.52,62527.99,01/25/2025,13:24:30,E-wallet,59550.47,4.76%,9.5
12074-C,C,Chicago,Normal,Male,Fashion Accessories,4074.19,6,1222.26,25667.4,10/19/2025,9:52:15,Cash,24445.14,4.76%,4.0
12075-A,C,Chicago,Member,Male,Home & Lifestyle,2204.65,8,881.86,18519.06,10/29/2025,19:38:22,Credit Card,17637.2,4.76%,7.3
12076-A,B,Austin,Member,Male,Electronic Accessories,2792.47,7,977.36,20524.65,09/01/2025,14:31:40,E-wallet,19547.29,4.76%,9.8
12077-A,B,Austin,Normal,Male,Health & Beauty,3487.35,8,1394.94,29293.74,07/11/2025,18:24:32,Credit Card,27898.8,4.76%,5.3
12078-C,A,New York,Member,Female,Food & Beverages,3154.46,7,1104.06,23185.28,05/13/2025,10:59:44,E-wallet,22081.22,4.76%,4.3
12079-C,A,New York,Member,Male,Sports & Travel,6335.62,9,2851.03,59871.61,08/01/2025,15:38:56,Cash,57020.58,4.76%,5.1
12080-B,A,New York,Member,Male,Sports & Travel,2785.26,5,696.32,14622.62,08/11/2025,10:28:09,E-wallet,13926.3,4.76%,5.5
12081-A,A,New York,Normal,Female,Electronic Accessories,5014.93,8,2005.97,42125.41,09/12/2025,9:53:05,Cash,40119.44,4.76%,6.7
12082-B,B,Austin,Normal,Female,Food & Beverages,4473.98,9,2013.29,42279.11,11/27/2025,18:52:15,Credit Card,40265.82,4.76%,5.0
12083-A,B,Austin,Normal,Male,Electronic Accessories,3346.73,1,167.34,3514.07,07/12/2025,16:12:50,Cash,3346.73,4.76%,8.3
12084-B,C,Chicago,Member,Male,Electronic Accessories,7275.54,9,3273.99,68753.85,05/17/2025,15:49:41,E-wallet,65479.86,4.76%,8.3
12085-B,A,New York,Member,Female,Fashion Accessories,4095.27,4,819.05,17200.13,06/22/2025,20:58:02,E-wallet,16381.08,4.76%,5.7
12086-B,A,New York,Member,Female,Home & Lifestyle,7649.41,4,1529.88,32127.52,02/23/2025,10:08:55,Credit Card,30597.64,4.76%,7.8
12087-B,A,New York,Normal,Male,Health & Beauty,6512.37,7,2279.33,47865.92,07/23/2025,12:24:42,Credit Card,45586.59,4.76%,4.3
12088-C,B,Austin,Normal,Female,Health & Beauty,9304.33,7,3256.52,68386.83,06/19/2025,10:08:00,Credit Card,65130.31,4.76%,9.5
12089-C,B,Austin,Normal,Male,Fashion Accessories,7891.6,5,1972.9,41430.9,10/18/2025,10:30:43,Credit Card,39458.0,4.76%,9.6
12090-B,C,Chicago,Member,Female,Health & Beauty,9389.77,7,3286.42,69014.81,07/25/2025,15:36:12,E-wallet,65728.39,4.76%,9.4
12091-C,A,New York,Normal,Female,Home & Lifestyle,1567.5,9,705.38,14812.88,11/17/2025,16:12:20,Credit Card,14107.5,4.76%,5.2
12092-C,B,Austin,Member,Female,Sports & Travel,3307.95,1,165.4,3473.35,01/18/2025,11:07:39,Credit Card,3307.95,4.76%,6.9
12093-A,B,Austin,Member,Male,Sports & Travel,6255.75,5,1563.94,32842.69,04/09/2025,12:58:05,E-wallet,31278.75,4.76%,7.2
12094-A,B,Austin,Normal,Male,Fashion Accessories,3892.09,2,389.21,8173.39,10/11/2025,10:31:07,Cash,7784.18,4.76%,9.1
12095-C,A,New York,Member,Male,Health & Beauty,1582.4,5,395.6,8307.6,07/24/2025,13:15:21,Cash,7912.0,4.76%,4.5
12096-A,A,New York,Member,Male,Sports & Travel,6851.05,10,3425.52,71936.02,06/21/2025,14:48:58,E-wallet,68510.5,4.76%,8.7
12097-A,B,Austin,Normal,Male,Home & Lifestyle,7749.49,5,1937.37,40684.82,01/26/2025,9:03:46,E-wallet,38747.45,4.76%,6.3
12098-B,B,Austin,Normal,Male,Fashion Accessories,4453.11,6,1335.93,28054.59,10/11/2025,14:24:30,Credit Card,26718.66,4.76%,5.3
12099-B,A,New York,Normal,Female,Home & Lifestyle,3181.59,10,1590.8,33406.7,03/14/2025,14:54:17,E-wallet,31815.9,4.76%,6.8
12100-A,B,Austin,Member,Female,Electronic Accessories,8807.57,8,3523.03,73983.59,10/27/2025,13:13:15,Cash,70460.56,4.76%,9.9
12101-A,C,Chicago,Normal,Male,Food & Beverages,6485.24,4,1297.05,27238.01,08/11/2025,13:49:38,Credit Card,25940.96,4.76%,4.5
12102-B,C,Chicago,Normal,Male,Fashion Accessories,4348.01,9,1956.6,41088.69,04/27/2025,12:16:38,Credit Card,39132.09,4.76%,4.1
12103-A,C,Chicago,Normal,Male,Food & Beverages,1552.44,2,155.24,3260.12,08/04/2025,11:04:37,Credit Card,3104.88,4.76%,4.8
12104-A,B,Austin,Normal,Male,Food & Beverages,5257.04,1,262.85,5519.89,02/08/2025,15:36:33,E-wallet,5257.04,4.76%,8.8
12105-B,B,Austin,Normal,Female,Electronic Accessories,8833.63,1,441.68,9275.31,09/26/2025,12:44:05,Cash,8833.63,4.76%,5.6
12106-A,A,New York,Member,Male,Food & Beverages,6762.8,3,1014.42,21302.82,05/17/2025,9:49:12,E-wallet,20288.4,4.76%,9.7
12107-B,A,New York,Member,Male,Food & Beverages,1261.89,2,126.19,2649.97,06/15/2025,14:22:19,Credit Card,2523.78,4.76%,5.3
12108-A,B,Austin,Normal,Male,Electronic Accessories,6528.61,8,2611.44,54840.32,08/20/2025,18:51:59,Cash,52228.88,4.76%,9.8
12109-B,A,New York,Member,Male,Food & Beverages,3593.56,5,898.39,18866.19,02/09/2025,9:13:41,Credit Card,17967.8,4.76%,7.5
12110-C,A,New York,Normal,Male,Home & Lifestyle,9844.97,4,1968.99,41348.87,10/09/2025,19:45:31,Cash,39379.88,4.76%,8.8
12111-B,B,Austin,Member,Female,Electronic Accessories,4167.12,2,416.71,8750.95,05/05/2025,17:44:25,E-wallet,8334.24,4.76%,6.9
12112-A,A,New York,Normal,Female,Food & Beverages,7818.01,10,3909.01,82089.11,03/06/2025,19:19:56,Cash,78180.1,4.76%,6.8
12113-C,B,Austin,Member,Female,Electronic Accessories,4965.16,4,993.03,20853.67,05/19/2025,15:06:32,Cash,19860.64,4.76%,5.5
12114-C,B,Austin,Normal,Male,Sports & Travel,9837.67,2,983.77,20659.11,11/29/2025,16:13:25,Credit Card,19675.34,4.76%,9.0
12115-C,C,Chicago,Normal,Female,Food & Beverages,9420.71,5,2355.18,49458.73,11/12/2025,10:36:29,Cash,47103.55,4.76%,6.4
12116-A,B,Austin,Normal,Male,Food & Beverages,2282.11,1,114.11,2396.22,01/26/2025,14:43:57,E-wallet,2282.11,4.76%,4.3
12117-A,B,Austin,Member,Female,Fashion Accessories,1370.87,9,616.89,12954.72,04/07/2025,19:41:43,E-wallet,12337.83,4.76%,4.6
12118-A,C,Chicago,Normal,Female,Sports & Travel,1098.6,3,164.79,3460.59,10/04/2025,12:50:30,Cash,3295.8,4.76%,8.6
12119-A,C,Chicago,Normal,Female,Food & Beverages,2320.58,8,928.23,19492.87,04/07/2025,18:58:47,Cash,18564.64,4.76%,7.7
12120-A,B,Austin,Normal,Male,Sports & Travel,8331.8,4,1666.36,34993.56,07/02/2025,20:00:29,Cash,33327.2,4.76%,4.1
12121-B,A,New York,Member,Male,Sports & Travel,5164.05,8,2065.62,43378.02,11/03/2025,9:15:05,E-wallet,41312.4,4.76%,7.2
12122-B,A,New York,Normal,Female,Health & Beauty,5663.58,1,283.18,5946.76,02/01/2025,19:29:54,Credit Card,5663.58,4.76%,5.7
12123-B,B,Austin,Member,Male,Electronic Accessories,7375.33,5,1843.83,38720.48,02/01/2025,11:59:42,Credit Card,36876.65,4.76%,7.1
12124-B,B,Austin,Normal,Female,Electronic Accessories,9178.81,9,4130.46,86739.75,09/11/2025,18:38:16,Cash,82609.29,4.76%,8.7
12125-B,A,New York,Normal,Male,Health & Beauty,9422.68,8,3769.07,79150.51,06/22/2025,9:07:48,Credit Card,75381.44,4.76%,8.7
12126-C,C,Chicago,Member,Male,Health & Beauty,5929.86,8,2371.94,49810.82,02/11/2025,9:45:38,Credit Card,47438.88,4.76%,6.9
12127-C,C,Chicago,Normal,Female,Sports & Travel,5683.18,4,1136.64,23869.36,10/07/2025,18:39:02,E-wallet,22732.72,4.76%,8.2
12128-B,A,New York,Normal,Female,Sports & Travel,3167.46,1,158.37,3325.83,11/30/2025,12:19:48,Credit Card,3167.46,4.76%,7.4
12129-B,C,Chicago,Member,Male,Food & Beverages,4448.21,9,2001.69,42035.58,01/02/2025,16:03:45,Cash,40033.89,4.76%,4.2
12130-B,B,Austin,Normal,Male,Sports & Travel,1368.63,10,684.32,14370.62,09/26/2025,10:13:43,Cash,13686.3,4.76%,10.0
12131-A,B,Austin,Member,Female,Food & Beverages,7384.25,1,369.21,7753.46,01/07/2025,20:45:39,Cash,7384.25,4.76%,9.5
12132-C,B,Austin,Normal,Female,Health & Beauty,9455.0,6,2836.5,59566.5,06/28/2025,16:17:01,Credit Card,56730.0,4.76%,5.5
12133-C,B,Austin,Normal,Male,Health & Beauty,5679.26,7,1987.74,41742.56,07/16/2025,20:32:37,E-wallet,39754.82,4.76%,7.8
12134-B,B,Austin,Normal,Male,Electronic Accessories,7516.89,6,2255.07,47356.41,05/07/2025,9:26:24,Credit Card,45101.34,4.76%,5.9
12135-C,C,Chicago,Member,Male,Sports & Travel,2886.75,10,1443.38,30310.88,01/05/2025,14:27:53,E-wallet,28867.5,4.76%,7.2
12136-A,A,New York,Member,Female,Sports & Travel,8969.31,5,2242.33,47088.88,10/18/2025,20:42:21,Credit Card,44846.55,4.76%,7.8
12137-C,A,New York,Member,Male,Fashion Accessories,5492.23,3,823.83,17300.52,03/12/2025,18:08:29,E-wallet,16476.69,4.76%,5.0
12138-B,A,New York,Normal,Female,Electronic Accessories,8786.51,6,2635.95,55355.01,10/09/2025,9:47:21,Credit Card,52719.06,4.76%,4.1
12139-A,B,Austin,Normal,Female,Electronic Accessories,4768.71,9,2145.92,45064.31,02/26/2025,12:44:23,Credit Card,42918.39,4.76%,4.8
12140-B,B,Austin,Normal,Female,Sports & Travel,5915.31,1,295.77,6211.08,07/11/2025,14:10:48,Cash,5915.31,4.76%,9.9
12141-B,C,Chicago,Member,Female,Sports & Travel,7138.87,4,1427.77,29983.25,09/15/2025,17:09:47,E-wallet,28555.48,4.76%,9.1
12142-B,C,Chicago,Member,Male,Fashion Accessories,1266.43,10,633.22,13297.52,08/14/2025,15:52:06,E-wallet,12664.3,4.76%,5.4
12143-A,A,New York,Normal,Female,Home & Lifestyle,9379.66,7,3282.88,68940.5,05/31/2025,15:43:00,Credit Card,65657.62,4.76%,9.0
12144-C,C,Chicago,Member,Male,Fashion Accessories,6687.43,6,2006.23,42130.81,09/20/2025,10:46:39,E-wallet,40124.58,4.76%,6.1
12145-A,A,New York,Member,Male,Health & Beauty,8015.33,2,801.53,16832.19,04/01/2025,9:42:58,Credit Card,16030.66,4.76%,4.9
12146-C,A,New York,Normal,Male,Health & Beauty,5359.67,8,2143.87,45021.23,05/17/2025,9:42:19,Credit Card,42877.36,4.76%,5.0
12147-B,C,Chicago,Member,Female,Sports & Travel,5768.37,9,2595.77,54511.1,03/26/2025,15:57:43,E-wallet,51915.33,4.76%,4.8
12148-B,B,Austin,Normal,Male,Food & Beverages,9736.38,2,973.64,20446.4,08/16/2025,18:30:34,E-wallet,19472.76,4.76%,8.0
12149-B,B,Austin,Normal,Female,Fashion Accessories,1277.29,6,383.19,8046.93,02/05/2025,20:13:08,E-wallet,7663.74,4.76%,8.2
12150-C,C,Chicago,Normal,Female,Fashion Accessories,1292.9,7,452.52,9502.82,06/09/2025,19:54:27,Cash,9050.3,4.76%,8.2
12151-B,C,Chicago,Member,Female,Home & Lifestyle,9111.43,7,3189.0,66969.01,09/09/2025,16:04:45,E-wallet,63780.01,4.76%,4.1
12152-C,C,Chicago,Normal,Female,Electronic Accessories,7407.59,2,740.76,15555.94,02/07/2025,17:57:54,Cash,14815.18,4.76%,9.9
12153-C,A,New York,Normal,Male,Health & Beauty,5961.67,4,1192.33,25039.01,05/05/2025,19:02:00,E-wallet,23846.68,4.76%,10.0
12154-C,C,Chicago,Normal,Female,Electronic Accessories,8384.82,9,3773.17,79236.55,07/07/2025,10:14:31,E-wallet,75463.38,4.76%,8.0
12155-C,B,Austin,Normal,Male,Home & Lifestyle,7575.99,7,2651.6,55683.53,04/10/2025,14:52:17,E-wallet,53031.93,4.76%,6.7
12156-B,A,New York,Normal,Female,Food & Beverages,7731.4,3,1159.71,24353.91,06/03/2025,10:07:52,E-wallet,23194.2,4.76%,4.9
12157-B,C,Chicago,Normal,Female,Sports & Travel,2414.02,6,724.21,15208.33,02/03/2025,12:16:06,E-wallet,14484.12,4.76%,7.9
12158-A,C,Chicago,Member,Female,Sports & Travel,5383.77,6,1615.13,33917.75,03/03/2025,20:54:24,E-wallet,32302.62,4.76%,5.5
12159-C,B,Austin,Normal,Female,Sports & Travel,5770.41,3,865.56,18176.79,05/19/2025,17:49:51,Credit Card,17311.23,4.76%,5.4
12160-B,A,New York,Normal,Female,Fashion Accessories,7809.89,4,1561.98,32801.54,01/29/2025,15:10:47,E-wallet,31239.56,4.76%,8.5
12161-C,A,New York,Normal,Female,Food & Beverages,7525.14,10,3762.57,79013.97,02/19/2025,18:08:38,E-wallet,75251.4,4.76%,9.4
12162-C,A,New York,Normal,Female,Sports & Travel,6211.37,4,1242.27,26087.75,07/17/2025,11:19:53,Cash,24845.48,4.76%,5.8
12163-C,A,New York,Member,Female,Fashion Accessories,2251.91,1,112.6,2364.51,05/13/2025,19:33:26,Credit Card,2251.91,4.76%,4.7
12164-B,C,Chicago,Member,Male,Home & Lifestyle,6667.46,10,3333.73,70008.33,02/05/2025,15:02:11,Credit Card,66674.6,4.76%,5.8
12165-A,A,New York,Normal,Male,Health & Beauty,5920.12,10,2960.06,62161.26,08/17/2025,18:16:46,Cash,59201.2,4.76%,5.3
12166-A,C,Chicago,Member,Male,Home & Lifestyle,2445.25,5,611.31,12837.56,10/23/2025,12:11:07,E-wallet,12226.25,4.76%,5.9
12167-C,A,New York,Normal,Female,Health & Beauty,1190.19,8,476.08,9997.6,05/28/2025,11:47:59,E-wallet,9521.52,4.76%,5.2
12168-C,B,Austin,Normal,Male,Electronic Accessories,4076.97,6,1223.09,25684.91,02/05/2025,18:50:04,E-wallet,24461.82,4.76%,7.0
12169-A,C,Chicago,Normal,Male,Sports & Travel,6902.72,10,3451.36,72478.56,07/01/2025,11:58:15,Credit Card,69027.2,4.76%,5.9
12170-C,A,New York,Member,Female,Health & Beauty,3198.61,6,959.58,20151.24,08/07/2025,14:11:36,E-wallet,19191.66,4.76%,7.0
12171-C,A,New York,Normal,Female,Sports & Travel,8277.14,3,1241.57,26072.99,03/18/2025,12:48:29,Cash,24831.42,4.76%,8.3
12172-A,B,Austin,Member,Male,Food & Beverages,5933.34,4,1186.67,24920.03,05/30/2025,16:36:21,E-wallet,23733.36,4.76%,9.8
12173-B,B,Austin,Member,Male,Home & Lifestyle,3709.19,3,556.38,11683.95,04/21/2025,11:55:33,Cash,11127.57,4.76%,8.0
12174-A,A,New York,Member,Male,Home & Lifestyle,2237.47,7,783.11,16445.4,05/16/2025,12:51:39,E-wallet,15662.29,4.76%,4.3
12175-A,B,Austin,Member,Female,Home & Lifestyle,5136.14,6,1540.84,32357.68,10/30/2025,17:38:36,Cash,30816.84,4.76%,5.8
12176-B,A,New York,Normal,Male,Electronic Accessories,6368.38,4,1273.68,26747.2,10/02/2025,11:01:26,Credit Card,25473.52,4.76%,6.1
12177-B,C,Chicago,Normal,Female,Home & Lifestyle,3415.73,9,1537.08,32278.65,02/11/2025,12:50:18,Credit Card,30741.57,4.76%,7.3
12178-B,A,New York,Normal,Male,Health & Beauty,2015.78,8,806.31,16932.55,06/24/2025,11:24:39,E-wallet,16126.24,4.76%,7.5
12179-A,A,New York,Member,Female,Sports & Travel,9978.1,1,498.9,10477.0,09/18/2025,13:40:23,E-wallet,9978.1,4.76%,9.5
12180-B,C,Chicago,Member,Female,Home & Lifestyle,1981.41,5,495.35,10402.4,01/24/2025,10:19:50,E-wallet,9907.05,4.76%,6.3
12181-B,B,Austin,Normal,Male,Health & Beauty,2727.45,3,409.12,8591.47,07/17/2025,12:33:10,Cash,8182.35,4.76%,9.5
12182-C,B,Austin,Member,Female,Health & Beauty,4079.36,9,1835.71,38549.95,07/11/2025,14:07:43,E-wallet,36714.24,4.76%,7.1
12183-B,C,Chicago,Normal,Female,Home & Lifestyle,1618.85,6,485.66,10198.76,05/10/2025,9:52:02,Credit Card,9713.1,4.76%,7.3
12184-A,C,Chicago,Member,Male,Home & Lifestyle,5584.91,9,2513.21,52777.4,09/13/2025,17:21:51,Credit Card,50264.19,4.76%,9.0
12185-C,A,New York,Normal,Female,Home & Lifestyle,7083.61,8,2833.44,59502.32,11/13/2025,10:54:34,Cash,56668.88,4.76%,4.2
12186-B,A,New York,Normal,Male,Home & Lifestyle,9737.03,6,2921.11,61343.29,10/19/2025,18:39:49,Cash,58422.18,4.76%,9.7
12187-B,B,Austin,Normal,Female,Electronic Accessories,7559.72,5,1889.93,39688.53,05/07/2025,9:22:14,Credit Card,37798.6,4.76%,7.3
12188-C,A,New York,Normal,Male,Food & Beverages,6432.01,7,2251.2,47275.27,03/30/2025,20:49:24,E-wallet,45024.07,4.76%,7.2
12189-A,C,Chicago,Normal,Female,Sports & Travel,6267.74,3,940.16,19743.38,11/25/2025,9:15:37,Credit Card,18803.22,4.76%,7.8
12190-A,C,Chicago,Member,Male,Sports & Travel,8535.5,10,4267.75,89622.75,03/28/2025,12:51:07,E-wallet,85355.0,4.76%,9.5
12191-A,C,Chicago,Member,Female,Sports & Travel,8225.17,5,2056.29,43182.14,03/08/2025,10:07:12,E-wallet,41125.85,4.76%,8.7
12192-A,A,New York,Normal,Female,Health & Beauty,5650.75,3,847.61,17799.86,08/09/2025,18:07:30,Cash,16952.25,4.76%,6.4
12193-B,C,Chicago,Normal,Female,Home & Lifestyle,3611.94,5,902.99,18962.69,08/22/2025,20:27:23,Credit Card,18059.7,4.76%,5.4
12194-A,A,New York,Normal,Male,Home & Lifestyle,7221.59,3,1083.24,22748.01,05/13/2025,13:14:35,Cash,21664.77,4.76%,8.0
12195-B,C,Chicago,Normal,Male,Home & Lifestyle,2775.8,5,693.95,14572.95,04/18/2025,13:05:12,E-wallet,13879.0,4.76%,5.4
12196-B,C,Chicago,Member,Male,Home & Lifestyle,3965.51,8,1586.2,33310.28,03/14/2025,11:03:12,E-wallet,31724.08,4.76%,5.8
12197-C,B,Austin,Member,Female,Sports & Travel,8770.63,3,1315.59,27627.48,09/09/2025,11:10:00,Cash,26311.89,4.76%,8.6
12198-C,A,New York,Member,Male,Home & Lifestyle,9857.89,8,3943.16,82806.28,08/28/2025,18:40:12,Credit Card,78863.12,4.76%,10.0
12199-C,C,Chicago,Normal,Female,Food & Beverages,5170.11,6,1551.03,32571.69,02/01/2025,10:03:08,Cash,31020.66,4.76%,4.1
12200-A,A,New York,Normal,Female,Electronic Accessories,7916.92,9,3562.61,74814.89,11/04/2025,17:58:50,Cash,71252.28,4.76%,6.1
12201-A,B,Austin,Normal,Male,Home & Lifestyle,8614.05,7,3014.92,63313.27,11/07/2025,19:51:08,Credit Card,60298.35,4.76%,6.1
